0, 0.941302882920704
1, 0.9246179426758883
2, 0.9084652172284606
3, 0.8927613621675732
4, 0.8774558092295773
5, 0.8625166826420199
6, 0.8479227958895154
7, 0.8336591031291782
8, 0.819714113412032
9, 0.8060784201128778
10, 0.7927438640020499
11, 0.7797030563544295
12, 0.7669491066454814
13, 0.7544754665139899
14, 0.7422758398113013
15, 0.7303441302263567
16, 0.7186744102874194
17, 0.707260902536302
18, 0.6960979676450956
19, 0.6851800965033766
20, 0.6745019045867455
21, 0.6640581276464474
22, 0.6538436181739573
23, 0.6438533423297124
24, 0.6340823771588788
25, 0.6245259079930154
26, 0.6151792259796649
27, 0.6060377257064556
28, 0.5970969029002415
29, 0.5883523521897537
30, 0.5797997649247539
31, 0.5714349270472595
32, 0.5632537170118834
33, 0.5552521037531835
34, 0.5474261446984032
35, 0.539771983824273
36, 0.5322858497567198
37, 0.524964053912432
38, 0.5178029886813026
39, 0.5107991256488176
40, 0.5039490138574918
41, 0.4972492781064868
42, 0.490696617288563
43, 0.48428780276354494
44, 0.47801967676749574
45, 0.47188915085681576
46, 0.46589320438649534
47, 0.4600288830217785
48, 0.4542932972824943
49, 0.44868362111934834
50, 0.4431970905214643
51, 0.4378310021544955
52, 0.43258271202863324
53, 0.4274496341958535
54, 0.4224292394757644
55, 0.41751905420942304
56, 0.41271665904050936
57, 0.40801968772325575
58, 0.40342582595654664
59, 0.39893281024361
60, 0.3945384267767439
61, 0.39024051034652396
62, 0.3860369432749575
63, 0.38192565437205683
64, 0.37790461791531843
65, 0.3739718526516046
66, 0.3701254208209369
67, 0.3663634272017187
68, 0.3626840181769187
69, 0.3590853808207516
70, 0.3555657420054107
71, 0.35212336752740886
72, 0.3487565612530978
73, 0.34546366428294595
74, 0.3422430541341622
75, 0.33909314394126244
76, 0.33601238167418723
77, 0.33299924937358105
78, 0.33005226240286106
79, 0.32716996871670406
80, 0.3243509481455911
81, 0.32159381169606005
82, 0.31889720086631623
83, 0.3162597869768702
84, 0.31368027051586733
85, 0.3111573804987898
86, 0.3086898738422148
87, 0.3062765347513198
88, 0.3039161741208337
89, 0.3016076289491387
90, 0.29934976176523337
91, 0.29714146006827635
92, 0.2949816357794318
93, 0.2928692247057497
94, 0.2908031860158147
95, 0.28878250172690473
96, 0.2868061762034095
97, 0.28487323566625805
98, 0.28298272771311733
99, 0.28113372084912147
100, 0.27932530402790473
101, 0.2775565862027087
102, 0.2758266958873434
103, 0.27413478072678743
104, 0.2724800070772141
105, 0.2708615595952356
106, 0.2692786408361672
107, 0.2677304708611069
108, 0.2662162868526434
109, 0.2647353427389991
110, 0.26328690882642375
111, 0.26187027143965863
112, 0.2604847325702926
113, 0.2591296095328389
114, 0.25780423462835983
115, 0.2565079548154777
116, 0.2552401313886065
117, 0.25400013966324775
118, 0.25278736866819457
119, 0.2516012208444931
120, 0.25044111175101164
121, 0.24930646977647367
122, 0.2481967358578129
123, 0.2471113632047098
124, 0.24604981703017675
125, 0.24501157428705622
126, 0.24399612341030416
127, 0.24300296406493035
128, 0.24203160689947278
129, 0.24108157330488328
130, 0.2401523951787059
131, 0.23924361469443323
132, 0.23835478407592464
133, 0.23748546537677714
134, 0.23663523026454025
135, 0.23580365980966628
136, 0.23499034427909476
137, 0.23419488293436858
138, 0.2334168838341803
139, 0.23265596364125515
140, 0.23191174743347123
141, 0.23118386851912795
142, 0.23047196825626864
143, 0.22977569587596985
144, 0.22909470830950948
145, 0.2284286700193298
146, 0.2277772528337103
147, 0.22714013578507042
148, 0.22651700495182178
149, 0.22590755330369175
150, 0.22531148055044392
151, 0.224728492993917
152, 0.2241583033833144
153, 0.22360063077366915
154, 0.22305520038741572
155, 0.22252174347900183
156, 0.22199999720247093
157, 0.22148970448195246
158, 0.22099061388499514
159, 0.22050247949868015
160, 0.22002506080845502
161, 0.2195581225796262
162, 0.21910143474145444
163, 0.21865477227379318
164, 0.21821791509621682
165, 0.21779064795958153
166, 0.217372760339968
167, 0.21696404633495123
