37, 0.46112108, 0.53492122, 0.9186037147272378, [0.20502454 0.02521751], [-0.32217515 -0.14856175]
38, 0.74668463, -0.52943408, 0.924866469474743, [0.19749166 0.01959282], [0.75328815 0.56246869]
39, 0.052485543, 1.1727594, 0.9167735668425845, [0.20723406 0.02010416], [-0.9742394  -0.05113348]
40, 0.51577286, 0.64141939, 0.9133301369687654, [0.21147222 0.02229009], [-0.42381615 -0.21859287]
41, 0.7906449, -0.27065086, 0.917394148139725, [0.20647475 0.01833887], [0.49974662 0.39512212]
42, 0.68528857, -0.097189407, 0.9200142677750807, [0.20331244 0.01617177], [0.31623157 0.21670988]
43, 0.94600895, 0.12309503, 0.9208137100686675, [0.20235728 0.01526818], [0.09551604 0.09035903]
44, 0.53168959, -0.14155254, 0.9237804748225061, [0.198837   0.01339648], [0.35202775 0.18716949]
45, 0.11885328, 1.5484609, 0.9125960515154627, [0.21231732 0.01499866], [-1.34803169 -0.16021799]
46, 0.60034479, -0.20741433, 0.9161094576050679, [0.20802996 0.01242477], [0.42873601 0.25738943]
47, 0.090961688, 1.2979415, 0.9072421315700196, [0.21891777 0.01341514], [-1.08878137 -0.09903739]
48, 0.35503332, 1.4646439, 0.8975259431771538, [0.2313274  0.01782097], [-1.24096331 -0.44058332]
49, 0.20449258, 1.8482207, 0.8854231840499034, [0.24745989 0.02111995], [-1.61324904 -0.32989746]
50, 0.81283253, -0.43623502, 0.8904653733845732, [0.24045127 0.01542312], [0.70086189 0.56968335]
51, 0.25285375, 2.1620529, 0.8765318524267037, [0.25962829 0.0202721 ], [-1.91770183 -0.4848981 ]
52, 0.52702495, -0.018812545, 0.8785348823259126, [0.25673704 0.01874834], [0.28912474 0.15237595]
53, 0.2602056, 1.1189221, 0.8725385093608621, [0.26531011 0.0209791 ], [-0.85730663 -0.22307599]
54, 0.24409592, 1.5961357, 0.8636159734232314, [0.27856716 0.02421509], [-1.32570468 -0.3235991 ]
55, 0.38391351, 1.2558797, 0.8574893691292784, [0.28824732 0.02793143], [-0.96801604 -0.37163444]
56, 0.76724359, -0.52438752, 0.8625203180080712, [0.27990667 0.02153212], [0.83406505 0.63993106]
57, 0.46112108, 0.53492122, 0.8609586068594084, [0.28235752 0.02266226], [-0.24508564 -0.11301415]
58, 0.74668463, -0.52943408, 0.8661598561725296, [0.27407039 0.01647439], [0.82871317 0.61878739]
59, 0.052485543, 1.1727594, 0.8600763260546593, [0.28304864 0.01694562], [-0.89782434 -0.0471228 ]
60, 0.51577286, 0.64141939, 0.8578759513661828, [0.28654494 0.01874892], [-0.34963066 -0.18033001]
61, 0.7906449, -0.27065086, 0.8613874976251962, [0.28082475 0.01422627], [0.57201954 0.45226433]
62, 0.68528857, -0.097189407, 0.8638650953171995, [0.27694711 0.01156898], [0.38776326 0.26572973]
63, 0.94600895, 0.12309503, 0.8649080387867606, [0.27529915 0.01000999], [0.16479644 0.15589891]
64, 0.53168959, -0.14155254, 0.867729224060904, [0.27107741 0.00776533], [0.4221739  0.22446547]
65, 0.11885328, 1.5484609, 0.8590030325872094, [0.28384202 0.00928245], [-1.27646055 -0.15171152]
66, 0.60034479, -0.20741433, 0.8622062627459173, [0.27887373 0.00629976], [0.49682902 0.29826871]
67, 0.090961688, 1.2979415, 0.8553464530943382, [0.28905867 0.0072262 ], [-1.01849474 -0.092644  ]
68, 0.35503332, 1.4646439, 0.847987290693227, [0.30078887 0.01139081], [-1.17301968 -0.41646107]
69, 0.20449258, 1.8482207, 0.8386302527066402, [0.3162399  0.01455043], [-1.54510249 -0.315962  ]
70, 0.81283253, -0.43623502, 0.8427578184614612, [0.30859688 0.00833794], [0.76430198 0.62124951]
71, 0.25285375, 2.1620529, 0.8319707999864893, [0.32711035 0.01301914], [-1.85134775 -0.46812022]
72, 0.52702495, -0.018812545, 0.8338566172372317, [0.32358251 0.01115988], [0.35278431 0.18592613]
73, 0.2602056, 1.1189221, 0.8294305709464753, [0.33150687 0.01322184], [-0.79243573 -0.20619621]
74, 0.24409592, 1.5961357, 0.8226861124388278, [0.34412088 0.01630087], [-1.26140144 -0.30790294]
75, 0.38391351, 1.2558797, 0.818264689962391, [0.35317589 0.01977721], [-0.90550069 -0.34763395]
76, 0.76724359, -0.52438752, 0.8221844617244468, [0.34424852 0.01292774], [0.89273735 0.68494701]
77, 0.46112108, 0.53492122, 0.8212756640412346, [0.34609563 0.01377948], [-0.18471145 -0.08517434]
78, 0.74668463, -0.52943408, 0.8254286415665284, [0.33723744 0.00716521], [0.88581864 0.66142716]
79, 0.052485543, 1.1727594, 0.8207702619077983, [0.3455889  0.00760354], [-0.83514589 -0.04383309]
80, 0.51577286, 0.64141939, 0.8193501199970614, [0.34850799 0.00910913], [-0.29190879 -0.15055863]
81, 0.7906449, -0.27065086, 0.8222225102672407, [0.34224438 0.00415684], [0.62636094 0.49522908]
82, 0.68528857, -0.097189407, 0.8243945384573571, [0.33782156 0.00112593], [0.44228242 0.30309109]
83, 0.94600895, 0.12309503, 0.8254169597955962, [ 0.33566364 -0.00091548], [0.21579166 0.20414084]
84, 0.53168959, -0.14155254, 0.8279527911354932, [ 0.33089635 -0.0034502 ], [0.47672943 0.25347207]
85, 0.11885328, 1.5484609, 0.8210195939163523, [ 0.34307609 -0.0020026 ], [-1.21797462 -0.14476028]
86, 0.60034479, -0.20741433, 0.8238117818757027, [ 0.33758321 -0.00530022], [0.54928817 0.32976229]
87, 0.090961688, 1.2979415, 0.8184004449962407, [ 0.34719161 -0.00442623], [-0.96084041 -0.08739967]
88, 0.35503332, 1.4646439, 0.8127402997615736, [ 0.35838185 -0.00045332], [-1.11902374 -0.39729071]
89, 0.20449258, 1.8482207, 0.8054020758092084, [0.37328117 0.00259348], [-1.48993155 -0.30467995]
90, 0.81283253, -0.43623502, 0.8086509044927022, [ 0.36516492 -0.00400367], [0.81162425 0.65971459]
91, 0.25285375, 2.1620529, 0.8001981541676727, [0.38314393 0.00054239], [-1.79790032 -0.45460584]
92, 0.52702495, -0.018812545, 0.8018517223136226, [ 0.3791215  -0.00157752], [0.40224233 0.21199174]
93, 0.2602056, 1.1189221, 0.7985325092412471, [3.86523615e-01 3.48546117e-04], [-0.74021108 -0.19260707]
94, 0.24409592, 1.5961357, 0.7933730021567875, [0.39861889 0.00330095], [-1.20952701 -0.29524061]
95, 0.38391351, 1.2558797, 0.7901592996327775, [0.40717882 0.00658723], [-0.85599353 -0.32862748]
96, 0.76724359, -0.52438752, 0.793074912124084, [ 0.39781262 -0.00059893], [0.93662035 0.71861596]
97, 0.46112108, 0.53492122, 0.7925546139675044, [3.99186465e-01 3.45776265e-05], [-0.13738478 -0.06335102]
98, 0.74668463, -0.52943408, 0.7957595036425645, [ 0.3899     -0.00689948], [0.92864636 0.69340597]
99, 0.052485543, 1.1727594, 0.792125367427611, [ 0.39773222 -0.0064884 ], [-0.78322152 -0.04110781]
100, 0.51577286, 0.64141939, 0.7911987173685644, [ 0.40020255 -0.00521427], [-0.24703372 -0.12741329]
101, 0.7906449, -0.27065086, 0.7934498610528248, [ 0.39353525 -0.01048574], [0.66673078 0.52714729]
102, 0.68528857, -0.097189407, 0.7952671201440917, [ 0.38869986 -0.01379938], [0.48353889 0.33136368]
103, 0.94600895, 0.12309503, 0.7961507392490433, [ 0.38617435 -0.01618853], [0.25255049 0.23891502]
104, 0.53168959, -0.14155254, 0.7983590429349393, [ 0.38098316 -0.01894864], [0.51911962 0.2760105 ]
105, 0.11885328, 1.5484609, 0.7927492293235636, [ 0.39268045 -0.01755837], [-1.16972985 -0.13902623]
106, 0.60034479, -0.20741433, 0.7951183096167804, [ 0.38678492 -0.02109773], [0.58955371 0.3539355 ]
107, 0.090961688, 1.2979415, 0.7907655842233285, [ 0.39591567 -0.02026718], [-0.91307567 -0.0830549 ]
108, 0.35503332, 1.4646439, 0.7863455691246084, [ 0.40667491 -0.01644729], [-1.07592375 -0.38198878]
109, 0.20449258, 1.8482207, 0.7805071395383992, [ 0.421124   -0.01349256], [-1.44490914 -0.2954732 ]
110, 0.81283253, -0.43623502, 0.782973981822076, [ 0.41266008 -0.02037231], [0.84639183 0.68797481]
111, 0.25285375, 2.1620529, 0.7762690823626597, [ 0.43020552 -0.01593588], [-1.75454403 -0.44364304]
112, 0.52702495, -0.018812545, 0.7776559792448656, [ 0.42579933 -0.01825805], [0.44061946 0.23221745]
113, 0.2602056, 1.1189221, 0.7751274562347488, [ 0.43277807 -0.01644215], [-0.69787362 -0.18159062]
114, 0.24409592, 1.5961357, 0.7711341462180427, [ 0.44445178 -0.01359264], [-1.16737109 -0.28495052]
115, 0.38391351, 1.2558797, 0.768787274258769, [ 0.45261824 -0.01045743], [-0.81664632 -0.31352156]
116, 0.76724359, -0.52438752, 0.7708401279760329, [ 0.44292842 -0.01789188], [0.96898237 0.74344551]
117, 0.46112108, 0.53492122, 0.7705490980567301, [ 0.44393085 -0.01742964], [-0.10024313 -0.04622422]
118, 0.74668463, -0.52943408, 0.7729382392166286, [ 0.43432734 -0.02460043], [0.96035049 0.71707895]
119, 0.052485543, 1.1727594, 0.7700496272719232, [ 0.44172458 -0.02421218], [-0.73972322 -0.03882478]
120, 0.51577286, 0.64141939, 0.7694379831293627, [ 0.4438464 -0.0231178], [-0.2121828  -0.10943813]
121, 0.7906449, -0.27065086, 0.7711333105099186, [ 0.43688421 -0.02862242], [0.69621929 0.55046223]
122, 0.68528857, -0.097189407, 0.7726045584705681, [ 0.43173962 -0.03214795], [0.514459   0.35255287]
123, 0.94600895, 0.12309503, 0.7733095504519865, [ 0.4289573  -0.03478005], [0.27823234 0.26321029]
124, 0.53168959, -0.14155254, 0.775198137751363, [ 0.42343712 -0.03771507], [0.55201765 0.29350204]
125, 0.11885328, 1.5484609, 0.7705759088047286, [ 0.43473218 -0.03637262], [-1.12950634 -0.13424553]
126, 0.60034479, -0.20741433, 0.7725528954301811, [ 0.42852908 -0.04009662], [0.6203104  0.37240012]
127, 0.090961688, 1.2979415, 0.7689833311459082, [ 0.43725968 -0.03930247], [-0.87305968 -0.07941498]
128, 0.35503332, 1.4646439, 0.7654788154429605, [ 0.44767306 -0.03560537], [-1.04133791 -0.36970966]
129, 0.20449258, 1.8482207, 0.7607649255990279, [ 0.46175134 -0.03272647], [-1.40782868 -0.28789052]
130, 0.81283253, -0.43623502, 0.7625665270486508, [ 0.45303749 -0.03980937], [0.87138523 0.70829026]
131, 0.25285375, 2.1620529, 0.7571810675957835, [ 0.4702283  -0.03546261], [-1.71908136 -0.43467617]
132, 0.52702495, -0.018812545, 0.7583080898260357, [ 0.46552479 -0.03794148], [0.47035117 0.2478868 ]
133, 0.2602056, 1.1189221, 0.7563516122648113, [ 0.47215749 -0.03621561], [-0.66326989 -0.17258654]
134, 0.24409592, 1.5961357, 0.7532249059110189, [ 0.48348567 -0.03345045], [-1.13281829 -0.27651632]
135, 0.38391351, 1.2558797, 0.7515078109738037, [ 0.49133804 -0.03043582], [-0.7852361  -0.30146275]
136, 0.76724359, -0.52438752, 0.7528429851280813, [ 0.4814143  -0.03804974], [0.99237387 0.76139249]
137, 0.46112108, 0.53492122, 0.7526856993128808, [ 0.48212482 -0.03772211], [-0.07105246 -0.03276379]
138, 0.74668463, -0.52943408, 0.7543949057548855, [ 0.4722909  -0.04506495], [0.98339238 0.73428398]
139, 0.052485543, 1.1727594, 0.752055585526031, [ 0.47931923 -0.04469606], [-0.70283376 -0.03688861]
140, 0.51577286, 0.64141939, 0.7516471963325173, [ 0.48117077 -0.04374109], [-0.18515317 -0.09549698]
141, 0.7906449, -0.27065086, 0.7528685915149265, [ 0.47399839 -0.0494119 ], [0.71723796 0.56708053]
142, 0.68528857, -0.097189407, 0.7540290872211086, [ 0.46862512 -0.05309413], [0.53732639 0.36822363]
143, 0.94600895, 0.12309503, 0.7545555783280403, [ 0.4656721  -0.05588772], [0.29530257 0.27935887]
144, 0.53168959, -0.14155254, 0.756155328909239, [ 0.459897   -0.05895828], [0.57750972 0.30705591]
145, 0.11885328, 1.5484609, 0.7522776972755338, [ 0.47085271 -0.05765616], [-1.09557128 -0.13021224]
146, 0.60034479, -0.20741433, 0.7539112912876649, [ 0.46441618 -0.0615203 ], [0.64365347 0.38641401]
147, 0.090961688, 1.2979415, 0.7509278592073672, [ 0.47280739 -0.06075702], [-0.83912131 -0.07632789]
148, 0.35503332, 1.4646439, 0.7481060592295282, [ 0.48294146 -0.05715909], [-1.01340727 -0.35979335]
149, 0.20449258, 1.8482207, 0.7442423020585454, [ 0.49671114 -0.05434329], [-1.37696784 -0.28157971]
150, 0.81283253, -0.43623502, 0.7454943968457834, [ 0.4878234  -0.06156753], [0.88877417 0.72242456]
151, 0.25285375, 2.1620529, 0.7411120957932442, [ 0.50472137 -0.05729482], [-1.68979708 -0.42727153]
152, 0.52702495, -0.018812545, 0.7420050067605468, [ 0.49978799 -0.05989483], [0.49333812 0.2600015 ]
153, 0.2602056, 1.1189221, 0.7404672868585285, [ 0.50613518 -0.05824326], [-0.63471908 -0.16515746]
154, 0.24409592, 1.5961357, 0.7379902008961009, [ 0.51717736 -0.05554791], [-1.10421746 -0.26953498]
155, 0.38391351, 1.2558797, 0.7367356506890281, [ 0.52477764 -0.05263006], [-0.76002794 -0.29178499]
156, 0.76724359, -0.52438752, 0.7374871040782531, [ 0.51468978 -0.0603699 ], [1.00878508 0.77398389]
157, 0.46112108, 0.53492122, 0.7374065525926735, [ 0.51517048 -0.06014824], [-0.04806927 -0.02216575]
158, 0.74668463, -0.52943408, 0.7385612780186167, [ 0.50517355 -0.06761279], [0.99969279 0.74645524]
159, 0.052485543, 1.1727594, 0.736631430827052, [ 0.51188489 -0.06726054], [-0.67113454 -0.03522486]
160, 0.51577286, 0.64141939, 0.7363558260657204, [ 0.51352715 -0.06641351], [-0.16422566 -0.08470314]
161, 0.7906449, -0.27065086, 0.7371855586522504, [ 0.50621047 -0.07219841], [0.73166851 0.57848997]
162, 0.68528857, -0.097189407, 0.7380799002915867, [ 0.50067124 -0.07599438], [0.55392313 0.37959719]
163, 0.94600895, 0.12309503, 0.7384464021696739, [ 0.49761439 -0.07888619], [0.30568484 0.28918059]
164, 0.53168959, -0.14155254, 0.7397964953125599, [ 0.49164215 -0.08206157], [0.59722396 0.31753776]
165, 0.11885328, 1.5484609, 0.7364857288590703, [ 0.50230787 -0.08079391], [-1.06657204 -0.12676559]
166, 0.60034479, -0.20741433, 0.7378287598860538, [ 0.49569569 -0.0847635 ], [0.66121799 0.39695878]
167, 0.090961688, 1.2979415, 0.7352889109891405, [ 0.50379525 -0.08402675], [-0.80995604 -0.07367497]
168, 0.35503332, 1.4646439, 0.7329808074384058, [ 0.51370206 -0.0805095 ], [-0.99068095 -0.35172475]
169, 0.20449258, 1.8482207, 0.7297644916838569, [ 0.52721188 -0.07774684], [-1.35098224 -0.27626584]
170, 0.81283253, -0.43623502, 0.7305720100021148, [ 0.51820936 -0.08506438], [0.90025174 0.7317539 ]
171, 0.25285375, 2.1620529, 0.7269572202760687, [ 0.53486289 -0.08085348], [-1.66535239 -0.4210906 ]
172, 0.52702495, -0.018812545, 0.7276485543674982, [ 0.52975225 -0.08354691], [0.51106363 0.26934328]
173, 0.2602056, 1.1189221, 0.7264207141245012, [ 0.53586134 -0.08195729], [-0.61090922 -0.158962  ]
174, 0.24409592, 1.5961357, 0.7244343497762273, [ 0.54666414 -0.07932037], [-1.0802798  -0.26369189]
175, 0.38391351, 1.2558797, 0.7235227454030351, [ 0.55406082 -0.07648069], [-0.73966772 -0.28396843]
176, 0.76724359, -0.52438752, 0.7238073225207089, [ 0.54386313 -0.0843048 ], [1.01976902 0.78241124]
177, 0.46112108, 0.53492122, 0.7237697215722271, [ 0.54416246 -0.08416677], [-0.02993281 -0.01380265]
178, 0.74668463, -0.52943408, 0.7244794476241233, [ 0.53405495 -0.09171389], [1.0107505  0.75471186]
179, 0.052485543, 1.1727594, 0.7228583398941973, [ 0.54049013 -0.09137614], [-0.6435181 -0.0337754]
180, 0.51577286, 0.64141939, 0.7226706942192839, [ 0.54197072 -0.09061249], [-0.14805859 -0.0763646 ]
181, 0.7906449, -0.27065086, 0.7231838344452296, [ 0.53456092 -0.09647101], [0.74097927 0.58585148]
182, 0.68528857, -0.097189407, 0.7238570510563631, [ 0.52890453 -0.10034727], [0.56563985 0.38762653]
183, 0.94600895, 0.12309503, 0.7240887598796768, [ 0.52579573 -0.10328823], [0.31088008 0.29409534]
184, 0.53168959, -0.14155254, 0.7252289463624171, [ 0.51967142 -0.10654446], [0.61243099 0.32562318]
185, 0.11885328, 1.5484609, 0.7223537907813876, [ 0.53008594 -0.10530666], [-1.04145264 -0.12378006]
186, 0.60034479, -0.20741433, 0.7234564406913223, [ 0.52334314 -0.10935466], [0.67427997 0.40480047]
187, 0.090961688, 1.2979415, 0.7212559699242105, [ 0.5311886  -0.10864103], [-0.78454544 -0.07136358]
188, 0.35503332, 1.4646439, 0.719337454852421, [ 0.54090886 -0.10519001], [-0.97202649 -0.34510179]
189, 0.20449258, 1.8482207, 0.7166175440415506, [ 0.55419709 -0.10247266], [-1.32882241 -0.27173432]
190, 0.81283253, -0.43623502, 0.717070966426052, [ 0.5451257  -0.10984618], [0.90713899 0.73735208]
191, 0.25285375, 2.1620529, 0.7140467351262207, [ 0.56157272 -0.10568749], [-1.64470222 -0.41586912]
192, 0.52702495, -0.018812545, 0.714569426734955, [ 0.55632586 -0.10845272], [0.52468532 0.27652225]
193, 0.2602056, 1.1189221, 0.7135731836874739, [ 0.56223403 -0.10691538], [-0.59081624 -0.15373369]
194, 0.24409592, 1.5961357, 0.7119600361653982, [ 0.57283402 -0.10432796], [-1.05999928 -0.2587415 ]
195, 0.38391351, 1.2558797, 0.7113047564760407, [ 0.58006501 -0.10155189], [-0.72309859 -0.27760732]
196, 0.76724359, -0.52438752, 0.7112208740996513, [ 0.56979963 -0.10942793], [1.02653749 0.78760431]
197, 0.46112108, 0.53492122, 0.7112063994263805, [ 0.56995544 -0.10935609], [-0.01558112 -0.00718478]
198, 0.74668463, -0.52943408, 0.7115633969875491, [ 0.55977809 -0.11695536], [1.01773501 0.75992709]
199, 0.052485543, 1.1727594, 0.7101777167389961, [ 0.56596929 -0.11663041], [-0.61911977 -0.03249484]
200, 0.51577286, 0.64141939, 0.7100492225045416, [ 0.56732534 -0.115931  ], [-0.1356049  -0.06994133]
201, 0.7906449, -0.27065086, 0.7103107204497769, [ 0.55986218 -0.1218317 ], [0.74631595 0.5900709 ]
202, 0.68528857, -0.097189407, 0.7108040396277124, [ 0.55412656 -0.12576226], [0.57356171 0.39305529]
203, 0.94600895, 0.12309503, 0.7109267996496494, [ 0.55100597 -0.12871437], [0.31205931 0.2952109 ]
204, 0.53168959, -0.14155254, 0.7118936826593186, [ 0.54476474 -0.13203276], [0.62412242 0.33183939]
205, 0.11885328, 1.5484609, 0.7093563868283476, [ 0.55495863 -0.13082118], [-1.01938868 -0.12115769]
206, 0.60034479, -0.20741433, 0.7102632136315614, [ 0.54812028 -0.13492655], [0.68383515 0.41053687]
207, 0.090961688, 1.2979415, 0.7083252377383492, [ 0.55574122 -0.13423334], [-0.76209437 -0.06932139]
208, 0.35503332, 1.4646439, 0.7067042741247245, [ 0.56530682 -0.13083723], [-0.95655998 -0.33961067]
209, 0.20449258, 1.8482207, 0.7043673724770383, [ 0.57840351 -0.12815906], [-1.30966912 -0.26781762]
210, 0.81283253, -0.43623502, 0.704542300419454, [ 0.56929885 -0.13555962], [0.91046669 0.74005694]
211, 0.25285375, 2.1620529, 0.7019748644359545, [ 0.58556916 -0.13144562], [-1.62703081 -0.41140084]
212, 0.52702495, -0.018812545, 0.7023591909098374, [ 0.58021809 -0.13426576], [0.53510658 0.28201452]
213, 0.2602056, 1.1189221, 0.7015376305459211, [ 0.5859545  -0.13277312], [-0.57364071 -0.14926453]
214, 0.24409592, 1.5961357, 0.7002100662747652, [ 0.5963804 -0.1302282], [-1.04259058 -0.25449211]
215, 0.38391351, 1.2558797, 0.6997476551631399, [ 0.60347536 -0.12750435], [-0.70949566 -0.27238497]
216, 0.76724359, -0.52438752, 0.6993763114524143, [ 0.593175   -0.13540723], [1.03003599 0.79028851]
217, 0.46112108, 0.53492122, 0.6993734910149255, [ 0.59321685 -0.13538793], [-0.00418535 -0.00192995]
218, 0.74668463, -0.52943408, 0.6994537535246348, [ 0.58300127 -0.14301575], [1.02155885 0.76278229]
219, 0.052485543, 1.1727594, 0.6982496575099565, [ 0.58897391 -0.14270228], [-0.59726439 -0.03134775]
220, 0.51577286, 0.64141939, 0.6981615780929715, [ 0.59023438 -0.14205216], [-0.12604744 -0.06501185]
221, 0.7906449, -0.27065086, 0.6982257955647182, [ 0.58274866 -0.14797071], [0.74857243 0.59185497]
222, 0.68528857, -0.097189407, 0.6985749883063342, [ 0.5769633  -0.15193534], [0.57853543 0.39646372]
223, 0.94600895, 0.12309503, 0.6986124436126158, [ 0.57386194 -0.15486926], [0.31013608 0.29339151]
224, 0.53168959, -0.14155254, 0.6994379837341997, [ 0.56753122 -0.15823524], [0.63307211 0.33659785]
225, 0.11885328, 1.5484609, 0.6971652109194066, [ 0.57752859 -0.15704702], [-0.99973645 -0.11882196]
226, 0.60034479, -0.20741433, 0.6979142304851124, [ 0.57062198 -0.16119336], [0.69066056 0.41463447]
227, 0.090961688, 1.2979415, 0.6961815568698733, [ 0.5780418  -0.16051844], [-0.74198194 -0.06749193]
228, 0.35503332, 1.4646439, 0.6947893038772861, [ 0.58747772 -0.15716838], [-0.94359149 -0.33500642]
229, 0.20449258, 1.8482207, 0.6927497297457976, [ 0.60040654 -0.15452453], [-1.29288275 -0.26438493]
230, 0.81283253, -0.43623502, 0.6927080077138167, [ 0.59129615 -0.16192975], [0.911039   0.74052213]
231, 0.25285375, 2.1620529, 0.6904956880455686, [ 0.60741317 -0.15785451], [-1.61170129 -0.40752472]
232, 0.52702495, -0.018812545, 0.690768048997652, [ 0.60198284 -0.16071642], [0.54303245 0.28619165]
233, 0.2602056, 1.1189221, 0.6900793774918906, [ 0.60757043 -0.1592625 ], [-0.55875857 -0.14539211]
234, 0.24409592, 1.5961357, 0.688971565110087, [ 0.61784483 -0.15675456], [-1.0274406  -0.25079406]
235, 0.38391351, 1.2558797, 0.6886550666971124, [ 0.62482698 -0.15407402], [-0.69821506 -0.26805419]
236, 0.76724359, -0.52438752, 0.6880618560404377, [ 0.61451696 -0.16198432], [1.0310022  0.79102983]
237, 0.46112108, 0.53492122, 0.6880641843527369, [ 0.61446795 -0.16200692], [0.00490136 0.00226012]
238, 0.74668463, -0.52943408, 0.6879293033416569, [ 0.60423861 -0.16964501], [1.02293395 0.76380906]
239, 0.052485543, 1.1727594, 0.686866923426217, [ 0.61001286 -0.16934194], [-0.5774247  -0.03030645]
240, 0.51577286, 0.64141939, 0.6868069055833337, [ 0.61120034 -0.16872947], [-0.11874851 -0.06124726]
241, 0.7906449, -0.27065086, 0.686718342407538, [ 0.60371588 -0.17464702], [0.74844611 0.5917551 ]
242, 0.68528857, -0.097189407, 0.6869534281682312, [ 0.59790366 -0.17863007], [0.58122168 0.39830457]
243, 0.94600895, 0.12309503, 0.6869259170479329, [ 0.59484543 -0.18152318], [0.30582299 0.28931129]
244, 0.53168959, -0.14155254, 0.6876371221537307, [ 0.58844659 -0.18492538], [0.63988399 0.34021966]
245, 0.11885328, 1.5484609, 0.6855734991545998, [ 0.59826653 -0.18375825], [-0.98199329 -0.11671312]
246, 0.60034479, -0.20741433, 0.6861963207885597, [ 0.5913129  -0.18793282], [0.69536255 0.41745728]
247, 0.090961688, 1.2979415, 0.6846260942225622, [ 0.59855013 -0.18727451], [-0.72372329 -0.06583109]
248, 0.35503332, 1.4646439, 0.6834106835001188, [ 0.60787596 -0.18396353], [-0.93258246 -0.33109785]
